index,value
1000,-0.693147
1001,-0.691861
1002,-0.599752
1003,-0.436274
1004,-0.693147
1005,-0.693147
1006,-0.693147
1007,-0.693147
1008,-0.693147
1009,-0.693147
1010,-0.693147
1011,-0.693147
1012,-0.693147
1013,-0.693147
1014,-0.693147
1015,-0.693147
1016,-0.693147
1017,-0.693147
1018,-0.693147
1019,-0.693147
1020,-0.693147
1021,-0.693147
1022,-0.693147
1023,-0.693147
1024,-0.693147
1025,-0.693147
1026,-0.693147
1027,-0.693147
1028,-0.693147
1029,-0.693147
1030,-0.693147
1031,-0.693147
1032,-0.693147
1033,-0.693147
1034,-0.693147
1035,-0.693147
1036,-0.677329
1037,-0.4029
1038,-0.600636
1039,-0.693147
1040,-0.693147
1041,-0.693147
1042,-0.693147
1043,-0.693147
1044,-0.693147
1045,-0.693147
1046,-0.612309
1047,-0.487619
1048,-0.555995
1049,-0.693147
1050,-0.669755
1051,-0.415077
1052,-0.463882
1053,-0.693147
1054,-0.693147
1055,-0.693133
1056,-0.693147
1057,-0.693147
1058,-0.693147
1059,-0.693147
1060,-0.693147
1061,-0.693147
1062,-0.693147
1063,-0.693147
1064,-0.693147
1065,-0.693147
1066,-0.693139
1067,-0.577357
1068,-0.642762
1069,-0.655511
1070,-0.652768
1071,-0.690489
1072,-0.693147
1073,-0.693147
1074,-0.693147
1075,-0.693147
1076,-0.693147
1077,-0.693147
1078,-0.693147
1079,-0.693147
1080,-0.693147
1081,-0.693147
1082,-0.693147
1083,-0.530542
1084,-0.511315
1085,-0.666521
1086,-0.693147
1087,-0.628861
1088,-0.530148
1089,-0.482959
1090,-0.519487
1091,-0.680081
1092,-0.693147
1093,-0.693114
1094,-0.693004
1095,-0.639771
1096,-0.632243
1097,-0.287516
1098,0.228096
1099,-0.0988695
1100,-0.375379
1101,0.360571
1102,-0.314469
1103,-0.205385
1104,0.83042
1105,-0.430643
1106,-0.693147
1107,-0.693147
1108,-0.693147
1109,-0.693147
1110,-0.693147
1111,-0.693147
1112,-0.693147
1113,-0.661522
1114,0.659183
1115,-0.131573
1116,-0.693147
1117,-0.693147
1118,-0.693147
1119,-0.693147
1120,-0.693147
1121,-0.693147
1122,-0.693147
1123,-0.693147
1124,-0.693147
1125,-0.6925
1126,-0.623567
1127,-0.500546
1128,-0.693147
1129,-0.693147
1130,-0.693147
1131,-0.693147
1132,-0.693147
1133,-0.693147
1134,-0.693147
1135,-0.693147
1136,-0.693147
1137,-0.693147
1138,-0.693147
1139,-0.693147
1140,-0.693147
1141,-0.693147
1142,-0.693147
1143,-0.693147
1144,-0.693147
1145,-0.693147
1146,-0.693147
1147,-0.693147
1148,-0.693147
1149,-0.693147
1150,-0.693147
1151,-0.693147
1152,-0.693147
1153,-0.693147
1154,-0.693147
1155,-0.693147
1156,-0.693147
1157,-0.693147
1158,-0.693147
1159,-0.693147
1160,-0.693147
1161,-0.693147
1162,-0.693147
1163,-0.693147
1164,-0.693147
1165,-0.693147
1166,-0.693147
1167,-0.693147
1168,-0.693147
1169,-0.693147
1170,-0.693147
1171,-0.693147
1172,-0.656133
1173,-0.635226
1174,-0.567974
1175,-0.693147
1176,-0.693147
1177,-0.693147
1178,-0.693147
1179,-0.693147
1180,-0.693147
1181,-0.693147
1182,-0.693147
1183,-0.693147
1184,-0.693147
1185,-0.693147
1186,-0.693147
1187,-0.693147
1188,-0.693147
1189,-0.693147
1190,-0.693147
1191,-0.693147
1192,-0.693147
1193,-0.693147
1194,-0.693147
1195,-0.693147
1196,-0.693147
1197,-0.693147
1198,-0.693147
1199,-0.693147
1200,-0.693147
1201,-0.536922
1202,-0.532798
1203,-0.278176
1204,-0.585183
1205,-0.657086
1206,-0.693147
1207,-0.693147
1208,-0.693147
1209,-0.641778
1210,-0.46585
1211,2.20151
1212,0.297927
1213,-0.6384
1214,-0.611458
1215,-0.404867
1216,-0.315762
1217,-0.468511
1218,-0.413066
1219,-0.672092
1220,-0.681752
1221,-0.685364
1222,-0.677125
1223,-0.550137
1224,-0.562331
1225,-0.211042
1226,-0.00517906
1227,-0.50436
1228,-0.558687
1229,-0.67945
1230,-0.679689
1231,-0.473255
1232,-0.283187
1233,-0.462465
1234,-0.693147
1235,-0.693147
1236,-0.693147
1237,-0.693147
1238,-0.693147
1239,-0.693147
1240,-0.693147
1241,-0.693147
1242,-0.693147
1243,-0.693147
1244,-0.693147
1245,-0.693147
1246,-0.693147
1247,-0.693147
1248,-0.693147
1249,-0.693147
1250,-0.693147
1251,-0.693147
1252,-0.693147
1253,-0.693147
1254,-0.693147
1255,-0.693147
1256,-0.555563
1257,-0.442926
1258,-0.688135
1259,-0.693147
1260,-0.693147
1261,-0.693147
1262,-0.693147
1263,-0.693147
1264,-0.576256
1265,-0.420083
1266,-0.690865
1267,-0.693147
1268,-0.693147
1269,-0.693147
1270,-0.693147
1271,-0.693147
1272,-0.693147
1273,-0.693147
1274,-0.508379
1275,-0.144925
1276,-0.189357
1277,-0.128278
1278,-0.118715
1279,0.0438604
1280,-0.00628112
1281,-0.0992406
1282,-0.690309
1283,-0.693147
1284,-0.693147
1285,-0.693147
1286,-0.608592
1287,-0.412586
1288,-0.645551
1289,-0.693147
1290,-0.693039
1291,-0.685805
1292,-0.670471
1293,-0.693147
1294,-0.693147
1295,-0.693147
1296,-0.693147
1297,-0.693147
1298,-0.693147
1299,-0.693147
1300,-0.693147
1301,-0.693147
1302,-0.693147
1303,-0.693147
1304,-0.693147
1305,-0.693147
1306,-0.693147
1307,-0.693147
1308,-0.693133
1309,-0.693147
1310,-0.693064
1311,-0.693147
1312,-0.693122
1313,-0.693141
1314,-0.693147
1315,-0.693147
1316,-0.693147
1317,-0.693147
1318,-0.693147
1319,-0.693147
1320,-0.693147
1321,-0.693147
1322,-0.693147
1323,-0.692829
1324,-0.693147
1325,-0.693147
1326,-0.693147
1327,-0.693147
1328,-0.693147
1329,-0.693147
1330,-0.693147
1331,-0.65668
1332,-0.627686
1333,-0.611195
1334,-0.618306
1335,-0.682805
1336,-0.693147
1337,-0.693147
1338,-0.693147
1339,-0.669174
1340,-0.615092
1341,-0.533716
1342,-0.52435
1343,-0.670513
1344,-0.693147
1345,-0.693147
1346,-0.693147
1347,-0.693147
1348,-0.693147
1349,-0.693147
1350,-0.693147
1351,-0.693147
1352,-0.693147
1353,-0.693147
1354,-0.693147
1355,-0.693147
1356,-0.693147
1357,-0.693147
1358,-0.693147
1359,-0.693147
1360,-0.69314
1361,-0.693147
1362,-0.693147
1363,-0.693147
1364,-0.693147
1365,-0.693147
1366,-0.693147
1367,-0.661644
1368,2.079
1369,1.98225
1370,1.99059
1371,1.13786
1372,-0.693147
1373,-0.693147
1374,-0.693147
1375,-0.693147
1376,-0.693147
1377,-0.693147
1378,-0.693147
1379,-0.693147
1380,-0.444317
1381,-0.39479
1382,-0.383239
1383,-0.39224
1384,-0.686493
1385,-0.693147
1386,-0.693147
1387,-0.693147
1388,-0.693147
1389,-0.693147
1390,-0.693147
1391,-0.693147
1392,-0.693147
1393,-0.693147
1394,-0.693147
1395,-0.693147
1396,-0.653192
1397,-0.579825
1398,0.0523154
1399,-0.34913
1400,-0.682162
1401,-0.693147
1402,-0.691129
1403,-0.679535
1404,-0.525491
1405,-0.493747
1406,-0.495902
1407,-0.385165
1408,-0.605756
1409,-0.521504
1410,-0.617769
1411,-0.461713
1412,-0.627565
1413,-0.693147
1414,-0.693147
1415,-0.693147
1416,-0.693147
1417,-0.693147
1418,-0.693147
1419,-0.693147
1420,-0.692629
1421,-0.230602
1422,0.112269
1423,0.16253
1424,-0.316866
1425,-0.693147
1426,-0.693147
1427,-0.693147
1428,-0.692608
1429,-0.591728
1430,-0.591629
1431,-0.521393
1432,-0.46225
1433,-0.29508
1434,-0.48439
1435,-0.44798
1436,-0.622155
1437,-0.692848
1438,-0.693147
1439,-0.693147
1440,-0.693147
1441,-0.693147
1442,-0.693147
1443,-0.693147
1444,-0.693147
1445,-0.693147
1446,-0.693147
1447,-0.693147
1448,-0.693147
1449,-0.165342
1450,1.17793
1451,-0.517585
1452,-0.693147
1453,-0.625177
1454,-0.646211
1455,-0.680504
1456,-0.693147
1457,-0.687023
1458,-0.677994
1459,-0.688599
1460,-0.528723
1461,-0.686247
1462,-0.693147
1463,-0.693147
1464,-0.693147
1465,-0.693147
1466,-0.693147
1467,-0.693147
1468,-0.693147
1469,-0.693147
1470,-0.693147
1471,-0.693147
1472,-0.693147
1473,-0.693147
1474,-0.693147
1475,-0.691075
1476,-0.269933
1477,-0.341552
1478,-0.693147
1479,-0.693147
1480,-0.693147
1481,-0.693147
1482,-0.693147
1483,-0.691585
1484,-0.539738
1485,-0.636206
1486,-0.693147
1487,-0.693147
1488,-0.693147
1489,-0.693032
1490,-0.693147
1491,-0.693147
1492,-0.693147
1493,-0.693147
1494,-0.693147
1495,-0.693147
1496,-0.693147
1497,-0.693147
1498,-0.655499
1499,-0.581114
1500,-0.486273
1501,-0.307473
1502,-0.687796
1503,-0.693147
1504,-0.693147
1505,-0.693147
1506,-0.693147
1507,-0.693147
1508,-0.693147
1509,-0.693147
1510,-0.693147
1511,-0.693147
1512,-0.693147
1513,-0.693147
1514,-0.693147
1515,-0.693147
1516,-0.693147
1517,-0.693147
1518,-0.693147
1519,-0.693147
1520,-0.693147
1521,-0.693147
1522,-0.693147
1523,-0.693147
1524,-0.693147
1525,-0.693147
1526,-0.693147
1527,-0.693147
1528,-0.689221
1529,-0.615819
1530,-0.673053
1531,-0.693147
1532,-0.693147
1533,-0.693147
1534,-0.693147
1535,-0.693147
