index,value
2861,3725
2862,3692
2863,3822
2864,4202
2865,4607
2866,4713
2867,4650
2868,3336
2869,4852
2870,4731
2871,5036
2872,5021
2873,4888
2874,597
2875,0
2876,0
2877,0
2878,0
2879,0
2880,0
2881,0
2882,0
2883,0
2884,0
2885,0
2886,0
2887,0
2888,0
2889,0
2890,0
2891,0
2892,0
2893,0
2894,0
2895,0
2896,0
2897,0
2898,2429
2899,5057
2900,4918
2901,5023
2902,2800
2903,0
2904,0
2905,0
2906,436
2907,1301
2908,1316
2909,2591
2910,1967
2911,0
2912,0
2913,0
2914,136
2915,640
2916,157
2917,222
2918,211
2919,76
2920,1582
2921,2140
2922,1672
2923,0
2924,0
2925,0
2926,0
2927,0
2928,0
2929,0
2930,0
2931,0
2932,0
2933,0
2934,0
2935,0
2936,0
2937,0
2938,0
2939,0
2940,0
2941,0
2942,0
2943,0
2944,0
2945,0
2946,0
2947,0
2948,0
2949,0
2950,0
2951,1902
2952,4448
2953,5497
2954,5582
2955,2586
2956,0
2957,0
2958,0
2959,0
2960,0
2961,0
2962,0
2963,0
2964,0
2965,0
2966,0
2967,398
2968,1171
2969,1088
2970,1383
2971,769
2972,0
2973,0
2974,0
2975,0
2976,0
2977,0
2978,63
2979,0
2980,0
2981,0
2982,0
2983,0
2984,0
2985,0
2986,0
2987,0
2988,0
2989,0
2990,0
2991,0
2992,0
2993,0
2994,0
2995,0
2996,2085
2997,4196
2998,4297
2999,4443
3000,4727
3001,4817
3002,5022
3003,5018
3004,1304
3005,0
3006,0
3007,0
3008,0
3009,0
3010,0
3011,0
3012,0
3013,0
3014,0
3015,0
3016,0
3017,0
3018,0
3019,0
3020,0
3021,0
3022,0
3023,0
3024,0
3025,0
3026,0
3027,0
3028,0
3029,0
3030,0
3031,0
3032,0
3033,0
3034,0
3035,0
3036,0
3037,0
3038,0
3039,0
3040,0
3041,0
3042,0
3043,0
3044,0
3045,0
3046,0
3047,0
3048,0
3049,0
3050,0
3051,0
3052,0
3053,0
3054,0
3055,0
3056,0
3057,560
3058,658
3059,761
3060,465
3061,842
3062,0
3063,0
3064,0
3065,0
3066,0
3067,0
3068,0
3069,0
3070,0
3071,0
